Time,Open,High,Low,Close,Volume
2002-06-12,0.9479,0.9502,0.9428,0.9442,4344
2002-06-13,0.9443,0.947,0.9394,0.9426,4216
2002-06-14,0.9425,0.9519,0.9414,0.9455,3620
2002-06-16,0.9447,0.9451,0.9443,0.9446,224
2002-06-17,0.9446,0.9466,0.9411,0.9439,3956
2002-06-18,0.944,0.9534,0.9433,0.9532,4396
2002-06-19,0.9531,0.9576,0.952,0.9565,3956
2002-06-20,0.9564,0.9663,0.9555,0.9643,4148
2002-06-21,0.9642,0.9714,0.963,0.971,3464
2002-06-23,0.9697,0.9707,0.9685,0.9706,184
2002-06-24,0.9705,0.9812,0.9682,0.9705,4072
2002-06-25,0.9705,0.9866,0.9661,0.985,4512
2002-06-26,0.9848,0.9942,0.9789,0.9821,4864
2002-06-27,0.9822,0.991,0.9808,0.991,4332
2002-06-28,0.9909,0.9987,0.9837,0.9909,3796
2002-06-30,0.9911,0.9934,0.991,0.9921,244
2002-07-01,0.9922,0.9969,0.9862,0.9913,3896
2002-07-02,0.9912,0.9914,0.9799,0.9837,4356
2002-07-03,0.9838,0.9843,0.9768,0.9801,4184
2002-07-04,0.9802,0.9815,0.9746,0.9765,4160
2002-07-05,0.9766,0.9771,0.9714,0.973,3744
2002-07-07,0.9742,0.9754,0.974,0.9753,180
2002-07-08,0.9754,0.9911,0.9754,0.9892,4428
